#X,Acoustic Pressure across Frequency(2)_At Node 632
1353.000000,1.366080E-04
1354.000000,1.384401E-04
1355.000000,1.403186E-04
1356.000000,1.422451E-04
1357.000000,1.442216E-04
1358.000000,1.462497E-04
1359.000000,1.483316E-04
1360.000000,1.504692E-04
1361.000000,1.526648E-04
1362.000000,1.549207E-04
1363.000000,1.572392E-04
1364.000000,1.596230E-04
1365.000000,1.620746E-04
1366.000000,1.645970E-04
1367.000000,1.671932E-04
1368.000000,1.698662E-04
1369.000000,1.726194E-04
1370.000000,1.754564E-04
1371.000000,1.783810E-04
1372.000000,1.813970E-04
1373.000000,1.845088E-04
1374.000000,1.877207E-04
1375.000000,1.910376E-04
1376.000000,1.944646E-04
1377.000000,1.980069E-04
1378.000000,2.016705E-04
1379.000000,2.054614E-04
1380.000000,2.093861E-04
1381.000000,2.134518E-04
1382.000000,2.176658E-04
1383.000000,2.220364E-04
1384.000000,2.265721E-04
1385.000000,2.312821E-04
1386.000000,2.361767E-04
1387.000000,2.412664E-04
1388.000000,2.465630E-04
1389.000000,2.520790E-04
1390.000000,2.578280E-04
1391.000000,2.638247E-04
1392.000000,2.700853E-04
1393.000000,2.766271E-04
1394.000000,2.834692E-04
1395.000000,2.906322E-04
1396.000000,2.981388E-04
1397.000000,3.060140E-04
1398.000000,3.142850E-04
1399.000000,3.229819E-04
1400.000000,3.321379E-04
1401.000000,3.417897E-04
1402.000000,3.519782E-04
1403.000000,3.627486E-04
1404.000000,3.741514E-04
1405.000000,3.862433E-04
1406.000000,3.990877E-04
1407.000000,4.127562E-04
1408.000000,4.273296E-04
1409.000000,4.428997E-04
1410.000000,4.595711E-04
1411.000000,4.774635E-04
1412.000000,4.967145E-04
1413.000000,5.174833E-04
1414.000000,5.399545E-04
1415.000000,5.643443E-04
1416.000000,5.909067E-04
1417.000000,6.199423E-04
1418.000000,6.518099E-04
1419.000000,6.869409E-04
1420.000000,7.258583E-04
1421.000000,7.692027E-04
1422.000000,8.177668E-04
1423.000000,8.725435E-04
1424.000000,9.347927E-04
1425.000000,1.006136E-03
1426.000000,1.088696E-03
1427.000000,1.185303E-03
1428.000000,1.299814E-03
1429.000000,1.437609E-03
1430.000000,1.606416E-03
1431.000000,1.817694E-03
1432.000000,2.089092E-03
1433.000000,2.448977E-03
1434.000000,2.945069E-03
1435.000000,3.660698E-03
1436.000000,4.738445E-03
1437.000000,6.342986E-03
1438.000000,8.060887E-03
1439.000000,7.916233E-03
1440.000000,6.157820E-03
1441.000000,4.639973E-03
1442.000000,3.627396E-03
1443.000000,2.950905E-03
1444.000000,2.478557E-03
1445.000000,2.133771E-03
1446.000000,1.872450E-03
1447.000000,1.668190E-03
1448.000000,1.504452E-03
1449.000000,1.370432E-03
1450.000000,1.258810E-03
1451.000000,1.164462E-03
1452.000000,1.083707E-03
1453.000000,1.013832E-03
1454.000000,9.527950E-04
1455.000000,8.990347E-04
1456.000000,8.513344E-04
1457.000000,8.087333E-04
1458.000000,7.704631E-04
1459.000000,7.359019E-04
1460.000000,7.045411E-04
1461.000000,6.759608E-04
1462.000000,6.498114E-04
1463.000000,6.257996E-04
1464.000000,6.036771E-04
1465.000000,5.832330E-04
1466.000000,5.642863E-04
1467.000000,5.466813E-04
1468.000000,5.302832E-04
1469.000000,5.149746E-04
1470.000000,5.006529E-04
1471.000000,4.872280E-04
1472.000000,4.746205E-04
1473.000000,4.627601E-04
1474.000000,4.515844E-04
1475.000000,4.410378E-04
1476.000000,4.310705E-04
1477.000000,4.216380E-04
1478.000000,4.127001E-04
1479.000000,4.042207E-04
1480.000000,3.961671E-04
1481.000000,3.885096E-04
1482.000000,3.812214E-04
1483.000000,3.742779E-04
1484.000000,3.676568E-04
1485.000000,3.613377E-04
1486.000000,3.553018E-04
1487.000000,3.495320E-04
1488.000000,3.440125E-04
1489.000000,3.387287E-04
1490.000000,3.336673E-04
1491.000000,3.288158E-04
1492.000000,3.241628E-04
1493.000000,3.196977E-04
1494.000000,3.154107E-04
1495.000000,3.112925E-04
1496.000000,3.073348E-04
1497.000000,3.035295E-04
1498.000000,2.998694E-04
1499.000000,2.963475E-04
1500.000000,2.929574E-04
1501.000000,2.896930E-04
1502.000000,2.865488E-04
1503.000000,2.835195E-04
1504.000000,2.806001E-04
1505.000000,2.777859E-04
1506.000000,2.750727E-04
1507.000000,2.724562E-04
1508.000000,2.699327E-04
1509.000000,2.674985E-04
1510.000000,2.651502E-04
1511.000000,2.628846E-04
1512.000000,2.606986E-04
1513.000000,2.585893E-04
1514.000000,2.565541E-04
1515.000000,2.545903E-04
1516.000000,2.526956E-04
1517.000000,2.508676E-04
1518.000000,2.491042E-04
1519.000000,2.474033E-04
1520.000000,2.457631E-04
1521.000000,2.441816E-04
1522.000000,2.426571E-04
1523.000000,2.411879E-04
1524.000000,2.397726E-04
1525.000000,2.384096E-04
1526.000000,2.370974E-04
1527.000000,2.358349E-04
1528.000000,2.346207E-04
1529.000000,2.334537E-04
1530.000000,2.323326E-04
1531.000000,2.312565E-04
1532.000000,2.302243E-04
1533.000000,2.292350E-04
1534.000000,2.282879E-04
1535.000000,2.273819E-04
1536.000000,2.265163E-04
1537.000000,2.256904E-04
1538.000000,2.249033E-04
1539.000000,2.241545E-04
1540.000000,2.234434E-04
1541.000000,2.227692E-04
1542.000000,2.221315E-04
1543.000000,2.215297E-04
1544.000000,2.209634E-04
1545.000000,2.204321E-04
1546.000000,2.199354E-04
1547.000000,2.194729E-04
1548.000000,2.190442E-04
1549.000000,2.186491E-04
1550.000000,2.182872E-04
1551.000000,2.179584E-04
1552.000000,2.176622E-04
1553.000000,2.173986E-04
1554.000000,2.171674E-04
1555.000000,2.169685E-04
1556.000000,2.168016E-04
1557.000000,2.166668E-04
1558.000000,2.165639E-04
1559.000000,2.164930E-04
1560.000000,2.164540E-04
1561.000000,2.164470E-04
1562.000000,2.164719E-04
1563.000000,2.165289E-04
1564.000000,2.166181E-04
1565.000000,2.167396E-04
1566.000000,2.168936E-04
1567.000000,2.170802E-04
1568.000000,2.172997E-04
1569.000000,2.175523E-04
1570.000000,2.178383E-04
1571.000000,2.181581E-04
1572.000000,2.185119E-04
1573.000000,2.189001E-04
1574.000000,2.193231E-04
1575.000000,2.197815E-04
1576.000000,2.202756E-04
1577.000000,2.208059E-04
1578.000000,2.213731E-04
1579.000000,2.219777E-04
1580.000000,2.226204E-04
1581.000000,2.233018E-04
1582.000000,2.240226E-04
1583.000000,2.247837E-04
1584.000000,2.255857E-04
1585.000000,2.264297E-04
1586.000000,2.273165E-04
1587.000000,2.282471E-04
1588.000000,2.292224E-04
1589.000000,2.302437E-04
1590.000000,2.313121E-04
1591.000000,2.324287E-04
1592.000000,2.335949E-04
1593.000000,2.348120E-04
1594.000000,2.360815E-04
1595.000000,2.374049E-04
1596.000000,2.387839E-04
1597.000000,2.402200E-04
1598.000000,2.417153E-04
1599.000000,2.432715E-04
1600.000000,2.448907E-04
1601.000000,2.465750E-04
1602.000000,2.483267E-04
1603.000000,2.501483E-04
1604.000000,2.520422E-04
1605.000000,2.540112E-04
1606.000000,2.560581E-04
1607.000000,2.581861E-04
1608.000000,2.603982E-04
1609.000000,2.626981E-04
1610.000000,2.650892E-04
1611.000000,2.675755E-04
1612.000000,2.701613E-04
1613.000000,2.728507E-04
1614.000000,2.756487E-04
1615.000000,2.785601E-04
1616.000000,2.815904E-04
1617.000000,2.847453E-04
1618.000000,2.880310E-04
1619.000000,2.914540E-04
1620.000000,2.950214E-04
1621.000000,2.987408E-04
1622.000000,3.026203E-04
1623.000000,3.066686E-04
1624.000000,3.108952E-04
1625.000000,3.153103E-04
1626.000000,3.199249E-04
1627.000000,3.247508E-04
1628.000000,3.298009E-04
1629.000000,3.350892E-04
1630.000000,3.406308E-04
1631.000000,3.464422E-04
1632.000000,3.525413E-04
1633.000000,3.589477E-04
1634.000000,3.656829E-04
1635.000000,3.727702E-04
1636.000000,3.802354E-04
1637.000000,3.881067E-04
1638.000000,3.964152E-04
1639.000000,4.051953E-04
1640.000000,4.144849E-04
1641.000000,4.243261E-04
1642.000000,4.347656E-04
1643.000000,4.458553E-04
1644.000000,4.576533E-04
1645.000000,4.702244E-04
1646.000000,4.836414E-04
1647.000000,4.979859E-04
1648.000000,5.133500E-04
1649.000000,5.298374E-04
1650.000000,5.475660E-04
1651.000000,5.666690E-04
1652.000000,5.872979E-04
1653.000000,6.096252E-04
1654.000000,6.338473E-04
1655.000000,6.601882E-04
1656.000000,6.889028E-04
1657.000000,7.202813E-04
1658.000000,7.546512E-04
1659.000000,7.923806E-04
1660.000000,8.338771E-04
1661.000000,8.795823E-04
1662.000000,9.299571E-04
1663.000000,9.854513E-04
1664.000000,1.046447E-03
1665.000000,1.113161E-03
1666.000000,1.185480E-03
1667.000000,1.262713E-03
1668.000000,1.343243E-03
1669.000000,1.424092E-03
1670.000000,1.500557E-03
1671.000000,1.566162E-03
1672.000000,1.613362E-03
1673.000000,1.635215E-03
1674.000000,1.627632E-03
1675.000000,1.591013E-03
1676.000000,1.530143E-03
1677.000000,1.452416E-03
1678.000000,1.365556E-03
1679.000000,1.275995E-03
1680.000000,1.188268E-03
1681.000000,1.105126E-03
1682.000000,1.027964E-03
1683.000000,9.572687E-04
1684.000000,8.929831E-04
1685.000000,8.347514E-04
1686.000000,7.820799E-04
1687.000000,7.344304E-04
1688.000000,6.912716E-04
1689.000000,6.521065E-04
1690.000000,6.164828E-04
1691.000000,5.839962E-04
1692.000000,5.542888E-04
1693.000000,5.270445E-04
1694.000000,5.019845E-04
1695.000000,4.788606E-04
1696.000000,4.574484E-04
1697.000000,4.375358E-04
1698.000000,4.189024E-04
1699.000000,4.012627E-04
1700.000000,3.840495E-04
1701.000000,3.630395E-04
1702.000000,3.977333E-04
1703.000000,3.529297E-04
1704.000000,3.379107E-04
1705.000000,3.254132E-04
1706.000000,3.140901E-04
1707.000000,3.035913E-04
1708.000000,2.937639E-04
1709.000000,2.845176E-04
1710.000000,2.757894E-04
1711.000000,2.675306E-04
1712.000000,2.597008E-04
1713.000000,2.522657E-04
1714.000000,2.451953E-04
1715.000000,2.384630E-04
1716.000000,2.320450E-04
1717.000000,2.259199E-04
1718.000000,2.200682E-04
1719.000000,2.144723E-04
1720.000000,2.091160E-04
1721.000000,2.039846E-04
1722.000000,1.990643E-04
1723.000000,1.943428E-04
1724.000000,1.898085E-04
1725.000000,1.854507E-04
1726.000000,1.812596E-04
1727.000000,1.772260E-04
1728.000000,1.733415E-04
1729.000000,1.695980E-04
1730.000000,1.659883E-04
1731.000000,1.625056E-04
1732.000000,1.591433E-04
1733.000000,1.558956E-04
1734.000000,1.527569E-04
1735.000000,1.497218E-04
1736.000000,1.467856E-04
1737.000000,1.439435E-04
1738.000000,1.411913E-04
1739.000000,1.385249E-04
1740.000000,1.359403E-04
1741.000000,1.334342E-04
1742.000000,1.310030E-04
1743.000000,1.286434E-04
1744.000000,1.263526E-04
1745.000000,1.241276E-04
1746.000000,1.219656E-04
1747.000000,1.198643E-04
1748.000000,1.178210E-04
1749.000000,1.158335E-04
1750.000000,1.138996E-04
1751.000000,1.120172E-04
1752.000000,1.101844E-04
1753.000000,1.083993E-04
1754.000000,1.066601E-04
1755.000000,1.049651E-04
1756.000000,1.033127E-04
1757.000000,1.017014E-04
1758.000000,1.001296E-04
1759.000000,9.859607E-05
1760.000000,9.709937E-05
1761.000000,9.563822E-05
1762.000000,9.421147E-05
1763.000000,9.281789E-05
1764.000000,9.145640E-05
1765.000000,9.012593E-05
1766.000000,8.882546E-05
1767.000000,8.755402E-05
1768.000000,8.631068E-05
1769.000000,8.509451E-05
1770.000000,8.390469E-05
1771.000000,8.274038E-05
1772.000000,8.160078E-05
1773.000000,8.048515E-05
1774.000000,7.939274E-05
1775.000000,7.832287E-05
1776.000000,7.727484E-05
1777.000000,7.624803E-05
1778.000000,7.524180E-05
1779.000000,7.425556E-05
1780.000000,7.328872E-05
1781.000000,7.234073E-05
1782.000000,7.141106E-05
1783.000000,7.049918E-05
1784.000000,6.960461E-05
1785.000000,6.872687E-05
1786.000000,6.786548E-05
1787.000000,6.702000E-05
1788.000000,6.619001E-05
1789.000000,6.537508E-05
1790.000000,6.457482E-05
1791.000000,6.378883E-05
1792.000000,6.301674E-05
1793.000000,6.225819E-05
1794.000000,6.151283E-05
1795.000000,6.078032E-05
1796.000000,6.006032E-05
1797.000000,5.935253E-05
1798.000000,5.865664E-05
1799.000000,5.797235E-05
1800.000000,5.729936E-05
1801.000000,5.663741E-05
1802.000000,5.598621E-05
1803.000000,5.534552E-05
1804.000000,5.471507E-05
1805.000000,5.409461E-05
1806.000000,5.348392E-05
1807.000000,5.288275E-05
1808.000000,5.229089E-05
1809.000000,5.170811E-05
1810.000000,5.113421E-05
1811.000000,5.056896E-05
1812.000000,5.001219E-05
1813.000000,4.946369E-05
1814.000000,4.892327E-05
1815.000000,4.839075E-05
1816.000000,4.786595E-05
1817.000000,4.734871E-05
1818.000000,4.683884E-05
1819.000000,4.633619E-05
1820.000000,4.584060E-05
1821.000000,4.535191E-05
1822.000000,4.486997E-05
1823.000000,4.439464E-05
1824.000000,4.392576E-05
1825.000000,4.346321E-05
1826.000000,4.300684E-05
1827.000000,4.255653E-05
1828.000000,4.211215E-05
1829.000000,4.167356E-05
1830.000000,4.124065E-05
1831.000000,4.081331E-05
1832.000000,4.039140E-05
1833.000000,3.997482E-05
1834.000000,3.956346E-05
1835.000000,3.915721E-05
1836.000000,3.875597E-05
1837.000000,3.835963E-05
1838.000000,3.796809E-05
1839.000000,3.758125E-05
1840.000000,3.719903E-05
1841.000000,3.682132E-05
1842.000000,3.644803E-05
1843.000000,3.607909E-05
1844.000000,3.571439E-05
1845.000000,3.535386E-05
1846.000000,3.499741E-05
1847.000000,3.464495E-05
1848.000000,3.429643E-05
1849.000000,3.395174E-05
1850.000000,3.361082E-05
1851.000000,3.327359E-05
1852.000000,3.293999E-05
1853.000000,3.260994E-05
1854.000000,3.228337E-05
1855.000000,3.196022E-05
1856.000000,3.164041E-05
1857.000000,3.132388E-05
1858.000000,3.101058E-05
1859.000000,3.070043E-05
1860.000000,3.039338E-05
1861.000000,3.008937E-05
1862.000000,2.978834E-05
1863.000000,2.949023E-05
1864.000000,2.919499E-05
1865.000000,2.890256E-05
1866.000000,2.861289E-05
1867.000000,2.832593E-05
1868.000000,2.804162E-05
1869.000000,2.775993E-05
1870.000000,2.748079E-05
1871.000000,2.720416E-05
1872.000000,2.693001E-05
1873.000000,2.665827E-05
1874.000000,2.638891E-05
1875.000000,2.612189E-05
1876.000000,2.585716E-05
1877.000000,2.559469E-05
1878.000000,2.533443E-05
1879.000000,2.507636E-05
1880.000000,2.482043E-05
1881.000000,2.456661E-05
1882.000000,2.431488E-05
1883.000000,2.406520E-05
1884.000000,2.381754E-05
1885.000000,2.357189E-05
1886.000000,2.332822E-05
1887.000000,2.308652E-05
1888.000000,2.284678E-05
1889.000000,2.260900E-05
1890.000000,2.237317E-05
1891.000000,2.213932E-05
1892.000000,2.190746E-05
1893.000000,2.167766E-05
1894.000000,2.144996E-05
1895.000000,2.122448E-05
1896.000000,2.100137E-05
1897.000000,2.078083E-05
1898.000000,2.056319E-05
1899.000000,2.034892E-05
1900.000000,2.013876E-05
1901.000000,1.993391E-05
1902.000000,1.973641E-05
1903.000000,1.955008E-05
1904.000000,1.938287E-05
1905.000000,1.925463E-05
1906.000000,1.923475E-05
1907.000000,2.007726E-05
1908.000000,6.023928E-05
1909.000000,1.721246E-05
1910.000000,1.741009E-05
1911.000000,1.734056E-05
1912.000000,1.720276E-05
1913.000000,1.703760E-05
1914.000000,1.685901E-05
1915.000000,1.667300E-05
1916.000000,1.648264E-05
1917.000000,1.628960E-05
1918.000000,1.609490E-05
1919.000000,1.589917E-05
1920.000000,1.570284E-05
1921.000000,1.550619E-05
1922.000000,1.530940E-05
1923.000000,1.511262E-05
1924.000000,1.491593E-05
1925.000000,1.471940E-05
1926.000000,1.452308E-05
1927.000000,1.432698E-05
1928.000000,1.413113E-05
1929.000000,1.393553E-05
1930.000000,1.374017E-05
1931.000000,1.354505E-05
1932.000000,1.335014E-05
1933.000000,1.315544E-05
1934.000000,1.296090E-05
1935.000000,1.276651E-05
1936.000000,1.257221E-05
1937.000000,1.237798E-05
1938.000000,1.218375E-05
1939.000000,1.198947E-05
1940.000000,1.179507E-05
1941.000000,1.160047E-05
1942.000000,1.140558E-05
1943.000000,1.121027E-05
1944.000000,1.101440E-05
1945.000000,1.081780E-05
1946.000000,1.062024E-05
1947.000000,1.042143E-05
1948.000000,1.022097E-05
1949.000000,1.001833E-05
1950.000000,9.812750E-06
1951.000000,9.603103E-06
1952.000000,9.387662E-06
1953.000000,9.163606E-06
1954.000000,8.925971E-06
1955.000000,8.665139E-06
1956.000000,8.359632E-06
1957.000000,7.949600E-06
1958.000000,7.181237E-06
1959.000000,1.412879E-06
1960.000000,1.012733E-05
1961.000000,1.299656E-05
1962.000000,8.329647E-06
1963.000000,7.971684E-06
1964.000000,7.688338E-06
1965.000000,7.438120E-06
1966.000000,7.205782E-06
1967.000000,6.984170E-06
1968.000000,6.769447E-06
1969.000000,6.559359E-06
1970.000000,6.352490E-06
1971.000000,6.147901E-06
1972.000000,5.944941E-06
1973.000000,5.743143E-06
1974.000000,5.542162E-06
1975.000000,5.341730E-06
1976.000000,5.141643E-06
1977.000000,4.941734E-06
1978.000000,4.741866E-06
1979.000000,4.541927E-06
1980.000000,4.341819E-06
1981.000000,4.141459E-06
1982.000000,3.940774E-06
1983.000000,3.739696E-06
1984.000000,3.538168E-06
1985.000000,3.336133E-06
1986.000000,3.133543E-06
1987.000000,2.930348E-06
1988.000000,2.726504E-06
1989.000000,2.521968E-06
1990.000000,2.316699E-06
1991.000000,2.110657E-06
1992.000000,1.903804E-06
1993.000000,1.696101E-06
1994.000000,1.487512E-06
1995.000000,1.277999E-06
1996.000000,1.067527E-06
1997.000000,8.560591E-07
1998.000000,6.435599E-07
1999.000000,4.299934E-07
2000.000000,2.153242E-07


